customer id,age_group,gender,cheeseburger,bacon burger,chili cheese ,blue cheese mushroom,double cheese,double bacon,crispy chicken,vegan burger,revenue
" 509,527,378,070 ",20 - 29 years,Female,,,,,48.0,,,,48
" 509,567,728,957 ",not specified,Female,28.0,,,,,,,,28
" 509,572,815,815 ",30 - 39 years,Female,,,,,91.0,,,,91
" 509,592,803,125 ",40 - 49 years,Female,,,,,,90.0,,,90
" 509,605,372,350 ",50 - 59 years,Male,39.0,,,,,,,,39
" 509,605,592,586 ",30 - 39 years,Female,,80.0,,,,,,,80
" 509,765,304,721 ",30 - 39 years,Female,,60.0,,,,,,,60
" 509,817,972,928 ",60 years,Female,30.0,,,,,,,,30
" 509,932,101,327 ",20 - 29 years,Female,,70.0,,,,100.0,,,170
" 510,042,116,729 ",not specified,Female,,,,,,,,72.0,72
" 510,060,754,139 ",30 - 39 years,Male,22.0,,,,,,,,22
" 510,129,036,766 ",40 - 49 years,Female,,,,,46.0,,,,46
" 510,148,654,164 ",not specified,Female,,,,,28.0,,,,28
" 510,218,997,919 ",not specified,Female,,26.0,,13.0,,,,,39
" 510,225,246,613 ",40 - 49 years,Female,89.0,,,,,,18.0,,107
" 510,259,770,576 ",not specified,Female,,,,,59.0,,,,59
" 510,296,311,663 ",30 - 39 years,Female,70.0,,,,,,,,70
" 510,340,241,314 ",50 - 59 years,Female,29.0,,,,,,,,29
" 510,387,469,905 ",not specified,Male,16.0,,,32.0,,,,,48
" 510,403,730,048 ",not specified,Female,,32.0,,,,,,,32
" 510,423,561,423 ",not specified,Male,56.0,,,,,,,,56
" 510,496,724,247 ",not specified,Male,,75.0,,,,,,,75
" 510,548,143,593 ",not specified,Female,,69.0,,,,,,,69
" 510,658,250,691 ",20 - 29 years,Female,,34.0,,,,,,,34
" 510,692,738,709 ",not specified,Female,81.0,,,,,,,,81
" 510,694,569,569 ",20 - 29 years,Female,90.0,,,,,,,,90
" 510,713,023,676 ",40 - 49 years,Female,,52.0,,,87.0,,,,139
" 510,715,759,499 ",40 - 49 years,Female,67.0,,,,,,,,67
" 510,736,328,470 ",20 - 29 years,Male,35.0,,,,,,,,35
" 510,773,568,652 ",not specified,Male,,,,,,,45.0,,45
" 510,846,606,762 ",not specified,Female,,,,21.0,40.0,,,,60
" 510,965,505,414 ",50 - 59 years,Male,53.0,36.0,,,,,,,89
" 510,977,606,114 ",30 - 39 years,Female,,,,,,55.0,,,55
" 511,026,487,813 ",not specified,Female,45.0,,,,,,,,45
" 511,052,472,844 ",50 - 59 years,Female,24.0,,,,,,,,24
" 511,059,265,096 ",50 - 59 years,Female,70.0,,,,,,,,70
" 511,118,681,082 ",not specified,Female,,,,,80.0,,,,80
" 511,177,161,165 ",not specified,Female,75.0,,,,,,,,75
" 511,191,863,360 ",50 - 59 years,Female,,83.0,,,,,,,83
" 511,236,018,134 ",40 - 49 years,Female,16.0,,,,,,,,16
" 511,365,037,079 ",not specified,Female,,64.0,,12.0,,,,,76
" 511,397,583,255 ",50 - 59 years,Female,82.0,40.0,,,,,,,122
" 511,408,724,650 ",less than 20 years,Male,76.0,,,,,,,,76
" 511,554,876,724 ",not specified,Female,,,32.0,,,,,,32
" 511,629,274,987 ",40 - 49 years, ,,,,,55.0,,,,55
" 511,729,127,162 ",20 - 29 years,Female,,,,,38.0,,,,38
" 511,787,676,048 ",not specified,Female,46.0,,,,,,14.0,,60
" 511,821,523,042 ",40 - 49 years,Female,,,18.0,,,,,,18
" 511,823,675,544 ",not specified,Female,22.0,,,,,,,,22
" 511,867,594,109 ",not specified,Female,,,,14.0,,,,,14
" 511,911,420,145 ",60 years,Female,38.0,,,,,,,,38
" 512,088,121,262 ",not specified,Female,25.0,,13.0,,,,,,38
" 512,207,331,883 ",30 - 39 years, ,,,,,,,,20.0,20
" 512,329,023,829 ",not specified,Female,,,,,,,,26.0,26
" 512,355,526,579 ",not specified,Female,,,,,52.0,,,,52
" 512,388,691,141 ",not specified,Female,,99.0,,,,,,,99
" 512,450,118,802 ",not specified,Female,42.0,,,,,57.0,,,99
" 512,506,862,286 ",20 - 29 years,Female,,48.0,,,,,,,48
" 512,531,555,108 ",not specified,Male,10.0,,,,76.0,60.0,,25.0,170
" 512,547,969,452 ",not specified,Female,,,,,50.0,,40.0,,90
" 512,562,987,670 ",20 - 29 years,Male,38.0,,,,,,,,38
" 512,611,146,066 ",30 - 39 years,Female,95.0,,,,,,,,95
" 512,711,144,609 ",20 - 29 years, ,25.0,,,,,,,,25
" 512,757,759,462 ",not specified,Female,,,,,,,38.0,,38
" 512,812,306,432 ",not specified,Female,,,,10.0,,,,,10
" 512,867,974,678 ",40 - 49 years,Female,,99.0,,,,,,,99
" 513,007,915,756 ",not specified,Male,,,,33.0,,,,,33
" 513,058,755,965 ",50 - 59 years,Female,,,22.0,,,39.0,,,61
" 513,094,035,287 ",40 - 49 years,Female,,,,,,84.0,,,84
" 513,178,170,204 ",not specified,Female,15.0,,,,,,,,15
" 513,419,442,368 ",not specified,Male,,59.0,,,,,,,59
" 513,422,561,719 ",not specified,Female,30.0,,,,,,,,30
" 513,463,176,055 ",20 - 29 years,Female,97.0,,,30.0,,,,,127
" 513,506,392,459 ",not specified,Female,16.0,,,,,,,,16
" 513,563,980,221 ",20 - 29 years,Female,,28.0,,,,,,,28
" 513,570,976,101 ",40 - 49 years,Female,26.0,65.0,,,,,,,91
" 513,622,138,100 ",not specified,Female,,,,,78.0,,,,78
" 513,699,433,659 ",not specified, ,,,5.0,,,,7.0,,12
" 513,750,423,319 ",20 - 29 years,Female,,,,85.0,,,,,85
" 513,784,153,902 ",not specified,Female,,,,,40.0,,,,40
" 513,814,998,607 ",not specified,Female,,,,,35.0,,,,35
" 513,830,325,371 ",40 - 49 years,Male,31.0,,,21.0,,,,44.0,96
" 513,872,956,404 ",not specified,Male,,44.0,,,,,,,44
" 513,881,639,541 ",20 - 29 years,Female,28.0,,,,,,,,28
" 513,893,027,765 ",not specified,Male,,63.0,,,,,,,63
" 514,046,328,002 ",not specified,Female,50.0,,,,,,,,50
" 514,122,241,786 ",40 - 49 years,Female,49.0,,,,,,,,49
" 514,127,654,667 ",30 - 39 years,Female,,60.0,,,,,,,60
" 514,276,953,263 ",not specified,Male,,,,,72.0,,,,72
" 514,343,204,778 ",not specified,Female,,60.0,,12.0,,,,,72
" 514,362,626,082 ",not specified, ,64.0,,,,,,,,64
" 514,431,500,884 ",30 - 39 years,Female,40.0,,,,,,,,40
" 514,547,679,026 ",30 - 39 years,Female,,,,20.0,,,,,20
" 514,663,969,555 ",30 - 39 years,Female,,,,,,,,50.0,50
" 514,671,576,154 ",20 - 29 years,Male,,75.0,,,,,,,75
" 514,678,051,339 ",not specified,Male,19.0,,,,,,,,19
" 514,702,421,156 ",not specified,Male,60.0,75.0,,,,,,,135
" 514,895,173,100 ",20 - 29 years,Female,68.0,,,,,,,,68
" 514,940,133,772 ",30 - 39 years,Male,30.0,,,,,,,,30
" 514,981,345,360 ",50 - 59 years,Female,,,,,70.0,,,,70
" 515,096,858,949 ",40 - 49 years,Male,,36.0,,,,,,,36
" 515,135,903,149 ",30 - 39 years,Female,18.0,,,,,,,,18
" 515,246,285,933 ",30 - 39 years,Female,48.0,,,,,,,,48
" 515,265,438,336 ",30 - 39 years,Female,94.0,,,,,,,,94
" 515,306,313,389 ",40 - 49 years,Female,,,,,8.0,,,,8
" 515,306,442,934 ",not specified,Female,75.0,,,16.0,,,,,91
" 515,374,354,868 ",not specified,Female,,,,29.0,,,,,29
" 515,378,560,577 ",not specified,Female,,,,,,,18.0,,18
" 515,399,121,626 ",30 - 39 years,Female,,,,,,70.0,,,70
" 515,459,168,406 ",not specified,Male,25.0,,,,,,,,25
" 515,476,009,769 ",not specified,Female,,,,,60.0,,,,60
" 515,576,406,575 ",20 - 29 years,Male,,,,,50.0,,,34.0,84
" 515,585,097,221 ",30 - 39 years,Female,,100.0,,,,,,,100
" 515,597,444,237 ",20 - 29 years,Male,55.0,28.0,,,,,,,83
" 515,663,808,620 ",not specified,Female,,,35.0,,,,,,35
" 515,677,680,944 ",30 - 39 years,Female,50.0,,,,,,,,50
" 515,778,498,681 ",not specified,Male,,,,57.0,,,,11.0,68
" 515,797,300,625 ",40 - 49 years,Female,,,40.0,,,,,,40
" 515,850,508,535 ",not specified,Male,22.0,,,,,,,,22
" 515,852,337,547 ",40 - 49 years,Female,,,,,,,30.0,,30
" 515,884,522,714 ",not specified,Female,,,32.0,,,,,,32
" 515,907,778,926 ",20 - 29 years,Male,48.0,,,,,,,,48
" 515,911,353,699 ",not specified,Male,,,,,,100.0,,,100
" 515,914,009,897 ",not specified, ,60.0,,,60.0,,,,,120
" 515,920,592,076 ",20 - 29 years,Female,,,,,,,60.0,,60
" 515,921,041,627 ",40 - 49 years,Female,16.0,,28.0,,,,,,44
" 515,938,050,676 ",not specified,Female,28.0,48.0,,,,,,,76
" 515,957,588,996 ",40 - 49 years,Female,42.0,64.0,,,,,,,106
" 516,066,117,931 ",50 - 59 years,Female,,,,,90.0,,,,90
" 516,150,558,729 ",40 - 49 years,Female,,80.0,,,,,,,80
" 516,156,607,010 ",20 - 29 years,Female,14.0,,,,,,,,14
" 516,239,330,341 ",20 - 29 years,Female,75.0,,,,,,,,75
" 516,270,835,886 ",50 - 59 years, ,,49.0,,,,,,,49
" 516,282,655,914 ",not specified,Female,,,48.0,,,,,,48
" 516,335,386,578 ",50 - 59 years,Female,32.0,,,,,,,,32
" 516,346,732,599 ",not specified,Female,70.0,56.0,34.0,,,,,,160
" 516,354,040,800 ",not specified,Female,75.0,,,,,,,,75
" 516,362,789,420 ",40 - 49 years,Female,,,,,88.0,30.0,,19.0,137
" 516,375,252,889 ",20 - 29 years,Female,,,,,37.0,,,,37
" 516,472,391,428 ",not specified, ,,,,,72.0,,,,72
" 516,505,722,835 ",50 - 59 years,Female,,,,,,,,30.0,30
" 516,518,664,822 ",not specified,Female,64.0,,,,,,,,64
" 516,520,047,134 ",60 years,Female,,76.0,,,,,,,76
" 516,529,906,252 ",not specified,Female,83.0,,,,,,,,83
" 516,536,733,274 ",30 - 39 years,Female,70.0,,,,,,,,70
" 516,542,225,732 ",60 years,Female,42.0,,,,,,,,42
" 516,657,962,471 ",not specified,Female,,,,,,,15.0,33.0,48
" 516,742,176,815 ",not specified,Female,,40.0,,,,,,,40
" 516,820,704,818 ",40 - 49 years, ,88.0,,,,,,,,88
" 516,890,427,506 ",not specified,Female,,,8.0,,,,,,8
" 516,896,380,201 ",not specified,Female,19.0,,,,,,,,19
" 517,050,112,324 ",not specified,Female,22.0,,9.0,,,,,,31
" 517,315,477,997 ",not specified,Female,,,,,31.0,,,,31
" 517,334,174,767 ",60 years,Female,,,,,,87.0,,,87
" 517,435,118,584 ",20 - 29 years,Female,40.0,,,,,,,,40
" 517,447,022,518 ",not specified,Female,,,,,,,20.0,,20
" 517,489,519,994 ",not specified,Female,,,30.0,,,,,,30
" 517,607,555,821 ",30 - 39 years,Female,25.0,,,,,,,,25
" 517,641,260,567 ",20 - 29 years,Female,70.0,,,16.0,,,,,86
" 517,693,435,858 ",not specified,Female,,,,,25.0,,21.0,,46
" 517,704,083,188 ",not specified,Male,96.0,,,54.0,,,,,150
" 517,889,662,450 ",not specified,Female,92.0,,,,,,,,92
" 517,894,841,861 ",not specified,Female,10.0,,,,,,,,10
" 517,963,172,981 ",not specified,Female,24.0,,,,,,,,24
" 517,973,140,404 ",not specified, ,,28.0,,,,,,,28
" 518,043,664,746 ",not specified, ,,52.0,,,,,,,52
" 518,134,674,478 ",50 - 59 years,Female,,40.0,,,,,,,40
" 518,151,147,221 ",40 - 49 years,Male,28.0,,,,,,,,28
" 518,151,695,060 ",not specified,Female,15.0,,,,,,,,15
" 518,184,708,402 ",not specified,Female,,,,,54.0,,,,54
" 518,185,333,997 ",not specified,Female,80.0,,,,,,,,80
" 518,195,562,069 ",50 - 59 years,Male,57.0,,,,,,17.0,,74
" 518,215,233,637 ",40 - 49 years,Male,94.0,,,,,,,,94
" 518,250,546,482 ",not specified,Male,16.0,,,,,,,,16
" 518,308,079,955 ",not specified,Female,,,,,24.0,,,,24
" 518,326,434,327 ",not specified,Female,100.0,,,,,,,,100
" 518,372,602,992 ",20 - 29 years,Male,,,,,30.0,,,,30
" 518,381,831,076 ",not specified,Male,,,10.0,,,,,,10
" 518,432,925,006 ",not specified,Female,31.0,,,,,,,,31
" 518,457,295,578 ",not specified,Female,31.0,,,,,,,,31
" 518,508,496,477 ",not specified,Female,45.0,,,,,,,,45
" 518,528,828,224 ",not specified,Female,,,,,,,14.0,,14
" 518,544,158,935 ",not specified,Female,56.0,,16.0,,,,,,72
" 518,623,431,652 ",50 - 59 years,Male,,58.0,,,,,,,58
" 518,650,162,821 ",not specified,Male,,,28.0,,,,,,28
" 518,680,930,110 ",20 - 29 years,Female,24.0,80.0,,,,,,,104
" 518,728,505,773 ",not specified,Female,,25.0,,14.0,,40.0,,100.0,178
" 518,877,637,765 ",30 - 39 years, ,,,28.0,,,,,,28
" 518,879,990,449 ",50 - 59 years,Female,62.0,,,,,,,,62
" 518,924,152,427 ",not specified,Female,,,,,38.0,,,,38
" 518,986,930,360 ",20 - 29 years,Female,,,,28.0,,,,,28
" 518,993,969,168 ",not specified,Female,,,,,64.0,,,,64
" 519,024,371,529 ",not specified,Female,,,,,50.0,,,,50
" 519,071,239,839 ",20 - 29 years,Female,,40.0,,31.0,,,,,71
" 519,120,458,877 ",50 - 59 years,Female,,,,37.0,49.0,,,,86
" 519,150,024,129 ",not specified,Female,,,,,90.0,,,,90
" 519,153,788,683 ",not specified,Male,,,,,,51.0,,,51
" 519,157,328,599 ",not specified, ,20.0,36.0,,,,,,,56
" 519,182,184,335 ",not specified,Female,17.0,,,,,,,,17
" 519,210,507,497 ",not specified,Female,,,,31.0,,,,,31
" 519,214,941,473 ",not specified,Female,,,,,100.0,,,,100
" 519,277,429,036 ",30 - 39 years,Female,54.0,,,,,,,,54
" 519,278,777,293 ",50 - 59 years,Female,,33.0,,,,,,,33
" 519,291,766,534 ",less than 20 years,Female,,,10.0,,,,,,10
" 519,395,409,186 ",40 - 49 years,Female,90.0,,,,,,,,90
" 519,419,331,547 ",60 years,Female,,,,,,,14.0,,14
" 519,481,794,581 ",not specified, ,,,,,62.0,,,,62
" 519,537,971,283 ",not specified,Male,24.0,,,,,,,,24
" 519,634,560,547 ",not specified,Male,15.0,,,33.0,,,,,48
" 519,799,265,266 ",not specified,Female,62.0,,,,,,,,62
" 519,854,866,047 ",not specified,Male,26.0,,,,,,,,26
" 519,905,277,665 ",50 - 59 years,Female,30.0,,,,,,,,30
" 519,952,422,954 ",60 years,Female,,,16.0,,,,,,16
" 519,960,937,048 ",20 - 29 years,Female,59.0,,,,,,,,59
" 519,993,228,271 ",30 - 39 years,Female,,,,,64.0,,,,64
" 520,051,494,015 ",20 - 29 years,Female,,75.0,,,,,,,75
" 520,072,364,273 ",not specified,Female,,,,12.0,,,,,12
" 520,085,389,468 ",30 - 39 years,Female,,77.0,,,,,,,77
" 520,204,368,117 ",not specified, ,82.0,,,,,,,,82
" 520,214,817,127 ",not specified,Male,,,60.0,,,,60.0,,120
" 520,235,536,731 ",20 - 29 years,Female,32.0,90.0,,,,,,,122
" 520,260,648,692 ",20 - 29 years,Female,18.0,,,,,,,,18
" 520,279,989,700 ",60 years,Male,,40.0,,,,,,,40
" 520,314,798,903 ",40 - 49 years,Female,40.0,,,,,,,,40
" 520,464,375,870 ",40 - 49 years,Male,50.0,,,31.0,,,,,81
" 520,544,705,223 ",not specified,Female,50.0,,,,,,,,50
" 520,547,076,080 ",not specified,Male,,,,,70.0,,,,70
" 520,573,765,081 ",30 - 39 years,Male,,,,,23.0,,,,23
" 520,676,022,910 ",not specified,Female,,,,,,,16.0,,16
" 520,694,790,238 ",not specified,Male,,,,,,25.0,,,25
" 520,694,945,653 ",40 - 49 years,Female,64.0,,,,,,,,64
" 520,717,891,891 ",30 - 39 years,Female,,17.0,,,,,,,17
" 520,718,325,813 ",not specified,Male,24.0,,,,,,,,24
" 520,722,219,949 ",not specified,Female,17.0,,,,,,,,17
" 520,728,164,257 ",20 - 29 years,Female,60.0,,,,,,,,60
" 520,756,304,228 ",not specified,Male,20.0,,,83.0,,,,,103
" 520,780,016,978 ",not specified,Female,20.0,,,,,,,,20
" 520,799,982,474 ",50 - 59 years,Female,,41.0,,,,,,,41
" 520,807,300,969 ",30 - 39 years,Female,,48.0,,,,,,,48
" 520,873,297,331 ",40 - 49 years,Female,35.0,,,41.0,,,,,76
" 520,874,948,913 ",not specified,Female,92.0,,,,,,,,92
" 520,891,607,549 ",not specified,Female,38.0,,,,,,36.0,,74
" 520,903,274,115 ",not specified, ,,,,,,,60.0,,60
" 520,927,562,164 ",60 years,Female,,,58.0,,,,,,58
" 520,962,047,288 ",20 - 29 years,Female,,26.0,,,,30.0,,,56
" 520,975,109,939 ",not specified, ,,,,,45.0,,,31.0,76
" 521,072,836,347 ",not specified,Female,49.0,,,,,,24.0,,73
" 521,208,123,929 ",not specified, ,,,,,75.0,,,,75
" 521,257,287,176 ",not specified,Female,,46.0,,,,,,,46
" 521,279,022,632 ",30 - 39 years,Female,71.0,,,,,,,,71
" 521,325,307,931 ",not specified,Male,56.0,,,,,,,,56
" 521,357,536,682 ",not specified,Female,,,,,,14.0,,,14
" 521,430,217,435 ",not specified,Female,,,,,60.0,,,,60
" 521,460,644,170 ",20 - 29 years,Female,,85.0,,,,,,,85
" 521,498,059,411 ",not specified, ,,,10.0,,,,,,10
" 521,578,122,748 ",not specified,Female,,,,,52.0,,19.0,,71
" 521,607,144,371 ",not specified,Male,58.0,,,54.0,,,,,112
" 521,656,542,552 ",not specified,Male,,,,,77.0,,,,77
" 521,663,141,937 ",not specified,Female,26.0,,,,,,,,26
" 521,698,930,649 ",30 - 39 years,Female,,,,,50.0,,,,50
" 521,806,267,309 ",not specified, ,,34.0,,,,,,,34
" 521,811,378,639 ",not specified,Female,,30.0,,,,,,,30
" 521,831,532,638 ",40 - 49 years,Female,93.0,,,,,,,,93
" 521,837,544,199 ",30 - 39 years,Male,30.0,,,,,,,,30
" 521,892,501,163 ",20 - 29 years,Male,,,,,,,,59.0,59
" 521,910,604,746 ",20 - 29 years,Female,,,,,91.0,,,,91
" 521,978,469,609 ",not specified,Female,100.0,,,,,,,,100
" 522,013,570,702 ",not specified,Female,,,,,40.0,,,,40
" 522,122,591,927 ",20 - 29 years,Female,80.0,,,,,,,,80
" 522,173,555,190 ",not specified,Male,,99.0,,,,,,,99
" 522,211,306,415 ",20 - 29 years,Female,,,,,,,,32.0,32
" 522,288,443,952 ",not specified, ,27.0,,,,,,,,27
" 522,332,678,184 ",not specified,Female,56.0,,,,,,,,56
" 522,417,334,153 ",50 - 59 years,Female,32.0,,,,,,,,32
" 522,422,350,803 ",20 - 29 years,Female,84.0,,,,,,,,84
" 522,450,527,311 ",not specified,Female,,,,27.0,,,,,27
" 522,472,944,933 ",not specified,Female,,,,,,,38.0,,38
" 522,519,942,417 ",not specified,Female,28.0,,,18.0,,,,,46
" 522,639,108,302 ",not specified,Female,,11.0,,,,,,,11
" 522,699,157,976 ",not specified,Female,70.0,,,,,,,,70
" 522,778,499,795 ",not specified,Female,26.0,,,,,,,,26
" 522,788,393,812 ",20 - 29 years,Female,39.0,,,,,,,,39
" 522,826,921,667 ",not specified,Female,,,,29.0,,,,,29
" 522,966,036,492 ",30 - 39 years,Female,64.0,,,,,,,,64
" 523,098,115,700 ",30 - 39 years,Male,92.0,,,,,,,,92
" 523,161,560,101 ",not specified,Female,,,,,40.0,,,,40
" 523,231,565,529 ",not specified,Female,,,92.0,,,,,,92
" 523,485,788,391 ",20 - 29 years,Male,28.0,,,,,,,,28
" 523,500,711,284 ",not specified,Male,,,,,100.0,,,70.0,170
" 523,543,606,913 ",not specified,Female,,,,,,60.0,,,60
" 523,580,665,074 ",40 - 49 years,Female,,,,,,,,65.0,65
" 523,694,794,380 ",50 - 59 years,Female,,,,,81.0,34.0,,,115
" 523,719,990,993 ",20 - 29 years,Female,77.0,,,,,,,,77
" 523,781,735,744 ",20 - 29 years,Female,99.0,,,,,,,,99
" 523,905,554,887 ",20 - 29 years,Female,20.0,,,,,,,,20
" 523,987,877,787 ",30 - 39 years,Male,,,,,,,59.0,,59
" 524,011,569,933 ",not specified,Female,,,,,28.0,,,,28
" 524,028,130,467 ",30 - 39 years,Female,,,,,56.0,,,,56
" 524,144,653,180 ",not specified,Male,18.0,35.0,,,,,,,53
" 524,146,151,447 ",50 - 59 years,Female,,,,,69.0,,,,69
" 524,155,865,453 ",40 - 49 years,Female,,,,,,,20.0,,20
" 524,263,147,067 ",30 - 39 years,Male,56.0,80.0,,,,,,,136
" 524,282,775,737 ",30 - 39 years,Female,,,,,68.0,,,,68
" 524,369,931,866 ",30 - 39 years,Female,,,,,62.0,,,,62
" 524,372,708,629 ",50 - 59 years,Male,75.0,,,,70.0,,,,145
" 524,380,305,307 ",20 - 29 years,Female,,,,,,,,35.0,35
" 524,385,755,268 ",not specified,Female,,43.0,4.0,,,,,,47
" 524,439,397,429 ",not specified,Male,,28.0,,,,40.0,,,68
" 524,502,371,876 ",not specified, ,,24.0,,,,,25.0,,49
" 524,512,737,437 ",not specified,Female,,63.0,,,,,,,63
" 524,532,480,153 ",40 - 49 years,Male,66.0,,,,,,,,66
" 524,552,828,251 ",20 - 29 years,Male,,,,,48.0,,,,48
" 524,577,545,053 ",not specified,Female,,,,,,,,51.0,51
" 524,605,722,864 ",not specified,Female,,,,,40.0,,,23.0,63
" 524,608,866,462 ",not specified,Female,40.0,,,,,,,,40
" 524,652,290,295 ",not specified,Male,,,,,56.0,,,,56
" 524,689,779,227 ",40 - 49 years,Female,,,,,49.0,,,10.0,59
" 524,727,728,620 ",30 - 39 years,Male,74.0,30.0,,,,,,,104
" 524,792,743,277 ",not specified,Male,,76.0,,,,,,,76
" 524,972,393,653 ",30 - 39 years,Male,,,,11.0,,,,,11
" 524,984,026,289 ",30 - 39 years,Female,10.0,,,,,,,,10
" 525,030,224,280 ",not specified,Female,,,,,42.0,,,,42
" 525,034,790,352 ",not specified,Female,88.0,,,,,,,,88
" 525,039,668,356 ",50 - 59 years,Female,,,,,,,16.0,,16
" 525,059,122,533 ",not specified,Male,24.0,,,,,,,,24
" 525,073,183,599 ",not specified,Female,,,,,,92.0,,,92
" 525,076,169,078 ",not specified,Female,55.0,,,,,,,,55
" 525,105,286,020 ",not specified,Male,63.0,,,,,,,,63
" 525,175,079,746 ",20 - 29 years,Female,,70.0,,,,,,,70
" 525,231,080,979 ",40 - 49 years,Female,50.0,48.0,,27.0,,,,,125
" 525,294,870,643 ",40 - 49 years,Female,,,,36.0,,,,,36
" 525,333,141,884 ",30 - 39 years,Female,51.0,,,38.0,,,,31.0,120
" 525,473,861,349 ",40 - 49 years,Female,,32.0,,,,,,,32
" 525,495,220,448 ",not specified,Female,,,,18.0,,,,,18
" 525,523,905,234 ",not specified,Female,20.0,,,,,,,,20
" 525,530,799,962 ",not specified,Male,,,,,,76.0,,,76
" 525,533,354,808 ",not specified,Female,50.0,,,,,,,,50
" 525,548,552,780 ",not specified,Male,23.0,,,,,,,,23
" 525,562,566,475 ",50 - 59 years,Male,18.0,,,,,,,,18
" 525,586,197,607 ",not specified,Male,,,,,,55.0,,,55
" 525,800,716,077 ",50 - 59 years,Female,,,26.0,,,,,,26
" 525,992,472,387 ",40 - 49 years,Female,14.0,,,,,,,,14
" 526,094,597,828 ",30 - 39 years,Male,,,,,,84.0,,,84
" 526,130,704,001 ",not specified,Female,78.0,,,13.0,,,60.0,,151
" 526,141,396,828 ",not specified,Female,32.0,,,,,,,,32
" 526,143,043,905 ",20 - 29 years,Female,,,,,18.0,,,,18
" 526,154,184,184 ",30 - 39 years,Female,,,,,,,,91.0,91
" 526,159,033,110 ",not specified,Male,,,,,,,17.0,,17
" 526,163,264,840 ",20 - 29 years,Female,100.0,,43.0,,,,,,143
" 526,165,533,414 ",30 - 39 years,Male,33.0,,,,,,,,33
" 526,189,906,384 ",30 - 39 years,Female,55.0,,,82.0,,,,,137
" 526,212,052,349 ",60 years,Female,,,,,,48.0,,,48
" 526,258,243,059 ",30 - 39 years,Female,69.0,,57.0,,,,45.0,,171
" 526,325,510,101 ",40 - 49 years,Female,,,13.0,,,,,,13
" 526,430,826,862 ",not specified,Female,64.0,,,,,,,,64
" 526,578,642,266 ",not specified,Male,,,,,16.0,,,,16
" 526,666,820,941 ",not specified,Female,,,34.0,,,,,,34
" 526,685,614,874 ",less than 20 years,Female,,36.0,,,,20.0,,,56
" 526,693,240,652 ",not specified,Female,32.0,48.0,,,,,,,80
" 526,761,657,096 ",not specified,Female,74.0,,,,,,,,74
" 526,766,981,841 ",not specified, ,,,,,,,40.0,,40
" 526,772,276,392 ",20 - 29 years,Female,,100.0,,,,,,,100
" 526,778,480,898 ",not specified,Female,50.0,,,,,,,,50
" 526,841,395,765 ",20 - 29 years,Female,40.0,,,,,52.0,,,92
" 526,937,976,941 ",not specified,Female,,,,,60.0,,13.0,,73
" 527,024,651,255 ",not specified,Male,82.0,,,,,,,,82
" 527,033,977,985 ",not specified,Female,,47.0,,,,,,,47
" 527,113,278,059 ",not specified,Male,84.0,,,,,,,28.0,112
" 527,154,250,940 ",not specified,Female,20.0,,,,,,,,20
" 527,189,123,122 ",not specified,Female,,,,,86.0,,,,86
" 527,314,579,405 ",not specified,Male,,,,,,,,48.0,48
" 527,341,971,177 ",20 - 29 years,Female,,,,,77.0,,,,77
" 527,437,370,231 ",20 - 29 years,Female,44.0,,,,,,,,44
" 527,475,873,688 ",50 - 59 years,Female,,59.0,,,52.0,27.0,,,138
" 527,543,152,864 ",30 - 39 years,Female,,,,,,,,18.0,18
" 527,630,730,541 ",50 - 59 years,Female,20.0,,10.0,,,,,,30
" 527,636,594,771 ",not specified,Female,,,,,25.0,,,,25
" 527,667,042,344 ",50 - 59 years,Female,40.0,,,,,,,,40
" 527,681,926,085 ",not specified,Female,,,,,35.0,,,,35
" 527,710,995,981 ",not specified,Female,14.0,41.0,,,,,,,55
" 527,721,471,948 ",60 years,Female,20.0,45.0,,,,,,,65
" 527,730,747,451 ",not specified,Female,36.0,,,,,,,,36
" 527,736,218,308 ",20 - 29 years,Female,56.0,,,,,,,,56
" 527,737,785,127 ",30 - 39 years, ,,,,,20.0,,,,20
" 527,743,667,970 ",not specified,Female,56.0,68.0,,,,,,,124
" 527,746,745,591 ",not specified,Female,28.0,,,31.0,,,,,59
" 527,791,013,088 ",not specified,Female,,,,,83.0,,,,83
" 527,900,723,909 ",40 - 49 years,Female,38.0,,,,,,,,38
" 527,905,903,385 ",not specified,Male,32.0,,,,,,,,32
" 527,924,303,400 ",not specified,Female,15.0,,,,,,,,15
" 527,979,416,238 ",40 - 49 years,Female,,,,,,,38.0,,38
" 528,024,519,937 ",not specified,Male,26.0,,,,,,,,26
" 528,027,981,494 ",not specified,Male,30.0,,,,,,,,30
" 528,048,310,950 ",not specified,Male,,,,,90.0,,,,90
" 528,067,774,509 ",20 - 29 years,Male,59.0,,,,,,,,59
" 528,184,809,220 ",not specified,Female,,,,67.0,,,,,67
" 528,197,899,473 ",less than 20 years,Female,17.0,80.0,,,,,,,97
